"","uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition","samplingProtocolVersion","measuredBy","remarks","dataQF"
"1512","bcadb2cd-3bb2-451a-9165-4b2a7070f546","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2017-07-05T12:43Z","DSNY.2017.28",NA,NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","kscott@battelleecology.org",NA,NA
"1513","61a9687a-64a7-4db3-8901-0536c3bcb772","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2017-07-05T13:13Z","DSNY.2017.28",NA,NA,"drag and flag",165,"N",0,0,0,"","NEON.DOC.014045vH","kscott@battelleecology.org",NA,NA
"1514","12cba8a2-ec3b-4b24-84bd-58e6c5765ab4","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2017-07-05T13:50Z","DSNY.2017.28",NA,NA,"drag and flag",165,"N",0,0,0,"","NEON.DOC.014045vH","ecayia@neoninc.org",NA,NA
"1515","45650e64-a5b7-43b3-9a03-5fa135c128d3","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2017-07-05T18:07Z","DSNY.2017.28",NA,NA,"flag",130,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","kscott@battelleecology.org",NA,NA
"1516","772039f0-12da-47da-87fa-8094046811a5","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2017-07-05T18:48Z","DSNY.2017.28",NA,NA,"drag and flag",159,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","kscott@battelleecology.org",NA,NA
"1517","815a1b5c-90fb-4494-a09c-00fd3a806b98","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2017-07-05T19:21Z","DSNY.2017.28",NA,NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","ecayia@neoninc.org",NA,NA
"1518","7ee75a38-ac6c-40b6-8dd9-07d3b7679fe3","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2017-08-01T16:15Z","DSNY.2017.32","",NA,"drag and flag",140,"N",0,0,0,"","NEON.DOC.014045vH","cproia@field-ops.org","Bypass NW corner because of water; %50 of West transect flooded %15 of Northwest corner bypassed. Bypassed 20m of West and North transect.",NA
"1519","54763d2d-cb08-45a0-9d7b-64af9bf1052e","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2017-08-01T16:56Z","DSNY.2017.32","DSNY_006.20170801",NA,"drag and flag",163,"Y",1,0,0,"No known compromise","NEON.DOC.014045vH","cproia@field-ops.org","",NA
"1520","c65ff1d0-2a3a-4607-8e32-8da5e50e74c4","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2017-08-01T17:32Z","DSNY.2017.32","",NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vH","cproia@field-ops.org","",NA
"1521","23d7f016-36e5-4b14-a42f-3c4597de927f","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2017-08-01T18:40Z","DSNY.2017.32","DSNY_005.20170801",NA,"drag and flag",160,"Y",1,0,0,"No known compromise","NEON.DOC.014045vH","cproia@field-ops.org","",NA
"1522","1eae0201-00c7-4825-858d-573165aada66","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2017-08-01T19:25Z","DSNY.2017.32","",NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vH","cproia@field-ops.org","",NA
"1523","33f789bb-28dc-45c1-ac77-c12a8b76ded3","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2017-08-01T19:57Z","DSNY.2017.32","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","cproia@field-ops.org","Needs reflagging",NA
"1524","87a8fd80-c96f-4db9-a3d0-69df846019b0","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2017-08-21T13:47Z","DSNY.2017.35","DSNY_005.20170821",NA,"drag and flag",163,"Y",1,0,0,"No known compromise","NEON.DOC.014045vH","mbenedict@battelleecology.org","",NA
"1525","92d8b902-fd22-492f-a4be-7cb238a419ed","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2017-08-21T20:40Z","DSNY.2017.35","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","biwaniec@battelleecology.org","",NA
"1526","428625ca-f42a-49c7-94ac-e6f315ff8143","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2017-08-21T21:19Z","DSNY.2017.35","",NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vH","biwaniec@battelleecology.org","",NA
"1527","9d5d2c28-2a77-42e9-8802-4927b7db5e31","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2017-08-21T22:01Z","DSNY.2017.35","",NA,"drag and flag",170,"N",0,0,0,"","NEON.DOC.014045vH","biwaniec@battelleecology.org","",NA
"1528","672ab5d2-92c8-44d7-b8c4-07108a7b06a0","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2017-08-21T22:37Z","DSNY.2017.35","",NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vH","mbenedict@battelleecology.org","",NA
"1529","485df408-39ab-4557-8243-4260ff06a07e","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2017-08-21T23:17Z","DSNY.2017.35","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","biwaniec@battelleecology.org","SD card",NA
"1530","b9909d48-ea46-4c9c-bb2c-225b002fc418","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2017-09-06T13:25Z","DSNY.2017.37",NA,NA,"drag",130,"N",0,0,0,NA,"NEON.DOC.014045vH","biwaniec@battelleecology.org","NW corner flooded. Plot needs reflagging",NA
"1531","a03cf8fa-a5b6-4548-b5f9-31cd93ffadf6","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2017-09-06T14:04Z","DSNY.2017.37",NA,NA,"drag and flag",170,"N",0,0,0,NA,"NEON.DOC.014045vH","shall@battelleecology.org","",NA
"1532","d811f527-7279-4e05-81f1-afafe197de3c","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2017-09-06T14:06Z","DSNY.2017.37",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vH","biwaniec@battelleecology.org","",NA
"1533","d25a8613-291b-42c3-a281-a16d1f5ec278","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2017-09-06T14:29Z","DSNY.2017.37",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vH","biwaniec@battelleecology.org","",NA
"1534","76d5c068-6d83-428a-a7e0-03753a486fa7","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2017-09-06T14:35Z","DSNY.2017.37",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vH","shall@battelleecology.org","",NA
"1535","cf879d44-78f3-448b-86c2-ce3ba2ae478a","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2017-09-06T15:01Z","DSNY.2017.37",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vH","shall@battelleecology.org","Needs to be reflagged",NA
"1536","d9db1640-644b-4ef2-ab80-df89566dc5af","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2018-03-14T12:54Z","DSNY.2018.11",NA,NA,"drag",158,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1537","42a04daf-6194-41ea-82fc-8731ddf06341","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2018-03-14T13:41Z","DSNY.2018.11",NA,NA,"drag and flag",155,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1538","05df4fe4-66ae-4dad-a72f-c35991ca056d","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2018-03-14T14:30Z","DSNY.2018.11",NA,NA,"drag and flag",155,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1539","8af50894-db94-4e38-af07-53f4f712cada","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2018-03-14T16:45Z","DSNY.2018.11",NA,NA,"drag and flag",158,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1540","a3968176-b7a7-484a-8f14-b62fbc84d96c","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2018-03-14T17:20Z","DSNY.2018.11",NA,NA,"drag and flag",158,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1541","5dff5068-446e-483b-8df0-d40dbd800890","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2018-03-14T18:11Z","DSNY.2018.11",NA,NA,"drag and flag",158,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org",NA,NA
"1542","74ce8ebb-3272-4935-9740-3be2193322f0","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2018-04-30T17:25Z","DSNY.2018.18",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","smatlick@battelleecology.org",NA,NA
"1543","723c7d1b-4612-4f12-9ee4-e215892ae4a7","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2018-04-30T18:11Z","DSNY.2018.18",NA,NA,"drag and flag",160,"",NA,NA,NA,NA,"NEON.DOC.014045vJ","sknowlden@battelleecology.org",NA,NA
"1544","a3c461f7-4603-4a7f-8fbb-0d98a68f6ea8","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2018-04-30T18:52Z","DSNY.2018.18",NA,NA,"drag and flag",160,"",NA,NA,NA,NA,"NEON.DOC.014045vJ","smatlick@battelleecology.org",NA,NA
"1545","2a7dcf46-f865-4416-b11c-5a7234f57546","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2018-06-06T14:50Z","DSNY.2018.23",NA,NA,"drag and flag",167,"N",0,0,0,NA,"NEON.DOC.014045vJ","ecayia@neoninc.org","",NA
"1546","df45c361-2f95-4ba7-890a-36ee264596db","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2018-06-11T18:23Z","DSNY.2018.24",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","mkerstein@neoninc.org","",NA
"1547","dc07eea1-4148-4ebe-890e-3fa67e448a97","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2018-06-11T19:08Z","DSNY.2018.24",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","mkerstein@neoninc.org","",NA
"1548","2d420ea6-40c8-41c3-8736-3732ef290fcb","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2018-06-11T19:55Z","DSNY.2018.24",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","mkerstein@neoninc.org","",NA
"1549","d0be1de2-3220-4605-9b9a-4b8a910df9c7","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2018-06-11T21:02Z","DSNY.2018.24",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","lperez@battelleecology.org","Plot was burned last week",NA
"1550","dbae4731-ae8d-45cd-9809-6215740ed848","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2018-06-12T14:52Z","DSNY.2018.24",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vJ","mkerstein@neoninc.org","",NA
"1551","9eeeda87-186b-4357-b5fe-2e48f6e6ab00","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2018-07-18T13:14Z","DSNY.2018.29",NA,NA,"drag and flag",155,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","kscott@battelleecology.org",NA,NA
"1552","3ae14d10-da1a-4f9c-ba04-313a4a9c24bf","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2018-07-18T14:08Z","DSNY.2018.29",NA,NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kmartin@battelleecology.org",NA,NA
"1553","ca8419ca-0c2c-4f93-9577-899f0877b8e7","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2018-07-18T14:51Z","DSNY.2018.29",NA,NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kscott@battelleecology.org",NA,NA
"1554","53ab73e3-f43f-4879-870b-1ae0609ef8fb","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2018-07-19T13:36Z","DSNY.2018.29",NA,NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kmartin@battelleecology.org",NA,NA
"1555","c48901e9-2599-417e-8854-f8408d8a8360","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2018-07-19T14:14Z","DSNY.2018.29",NA,NA,"drag and flag",160,"N",0,0,0,"","NEON.DOC.014045vJ","kscott@battelleecology.org",NA,NA
"1556","5fb82b14-472f-4a7b-8d6a-08fc5b3794ba","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2019-04-29T18:38Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-0753-5169",NA,NA
"1557","44a0d29c-0542-46c4-8ff9-54a6951536d8","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2019-04-29T19:47Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5871-8742",NA,NA
"1558","96603f7e-cfeb-474d-8315-a3d39b38cdf5","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2019-04-29T20:44Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-0753-5169",NA,NA
"1559","f309bd6a-853a-47b3-8ff1-855297eb958d","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2019-04-29T22:00Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5871-8742",NA,NA
"1560","59910dec-42c3-48dd-a93a-3e053cf6ee04","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2019-04-29T22:56Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-0753-5169",NA,NA
"1561","e60cbcd6-96f3-4e26-8c80-965b9ea036dc","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2019-04-29T23:39Z","DSNY.2019.18",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5871-8742",NA,NA
"1562","7a5a84d2-c529-4a9c-b44b-51cb99af82e4","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2019-06-11T16:34Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1429-6928",NA,NA
"1563","1289a2cf-0bf3-46e7-82a5-9ee90ab59782","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2019-06-12T14:23Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5833-8133",NA,NA
"1564","71de6723-7730-4d83-8107-24a1124516ab","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2019-06-12T15:17Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1429-6928",NA,NA
"1565","3597d6ed-b133-4b21-8c3a-ad2a2ca1b040","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2019-06-12T16:19Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5833-8133",NA,NA
"1566","3aa8e6d2-ca40-45f5-8000-185dcc2bb7ae","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2019-06-12T17:18Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0001-5833-8133",NA,NA
"1567","80f7d1bb-ebcd-42a8-b504-5b5c3c0b5969","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2019-06-12T17:58Z","DSNY.2019.24",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1429-6928",NA,NA
"1568","e26fb505-8e34-4310-8db5-f8d683b72cbd","DSNY_005.tickPlot.tck","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.040497,-81.394482,"WGS84",20.1,16.6,0.1,"2019-07-22T16:41Z","DSNY.2019.30",NA,NA,"flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1500-0957","",NA
"1569","3210b82c-b9b5-4720-8727-ed8466455d75","DSNY_008.tickPlot.tck","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.047337,-81.403204,"WGS84",20.1,18.8,0.1,"2019-07-22T17:34Z","DSNY.2019.30",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0003-1476-1962","",NA
"1570","c47bc49b-f44d-48fe-af4e-2787ba9e963f","DSNY_021.tickPlot.tck","D03","DSNY","DSNY_021","distributed","pastureHay",28.053635,-81.392353,"WGS84",20.1,17.1,0.1,"2019-07-22T18:18Z","DSNY.2019.30",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1500-0957","",NA
"1571","8c5a9d9f-0373-4ed1-b724-d2a4cc1cbd1c","DSNY_001.tickPlot.tck","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.098062,-81.418561,"WGS84",20.1,20.3,0.1,"2019-07-23T15:59Z","DSNY.2019.30",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0002-1500-0957","Skipped about 5m of the NW corner perimeter due to water.",NA
"1572","b4b963b0-26cb-4799-81ba-e669990b70e5","DSNY_004.tickPlot.tck","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.101022,-81.399501,"WGS84",20.1,18.7,0.1,"2019-07-23T16:55Z","DSNY.2019.30",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0003-1476-1962","",NA
"1573","73c32e50-1142-488c-bd9b-cd11a0544f81","DSNY_006.tickPlot.tck","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.093704,-81.398045,"WGS84",20.1,20.1,0.1,"2019-07-23T17:47Z","DSNY.2019.30",NA,NA,"drag and flag",160,"N",NA,NA,NA,NA,"NEON.DOC.014045vK","0000-0003-1476-1962","",NA
"1574","7091d434-e465-4edd-9cd4-364bccceea75","JERC_005.tickPlot.tck","D03","JERC","JERC_005","distributed","evergreenForest",31.194878,-84.452157,"WGS84",20.3,48.1,0.4,"2014-06-11T17:44Z","JERC.2014.23",NA,NA,"drag and flag",164,"N",0,0,0,NA,"NEON.DOC.014045vD","d03ahg21","No ticks collected","legacyData"
"1575","16bfaa81-751a-4958-a7c1-031f1b359764","JERC_002.tickPlot.tck","D03","JERC","JERC_002","distributed","evergreenForest",31.194065,-84.461537,"WGS84",20.3,56,0.5,"2014-06-11T18:15Z","JERC.2014.23",NA,NA,"drag and flag",164,"N",0,0,0,NA,"NEON.DOC.014045vD","D03CIJ08","No transcription errors found; No ticks collected","legacyData"
"1576","595db5e9-4d90-47e4-9dd2-c6374e66e9cd","JERC_004.tickPlot.tck","D03","JERC","JERC_004","distributed","cultivatedCrops",31.190115,-84.467381,"WGS84",20.1,43.6,0.2,"2014-06-11T18:45Z","JERC.2014.23",NA,NA,"drag and flag",160,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ahg21","No ticks collected","legacyData"
"1577","3d824e17-b5d0-45cb-a13b-be3e58752f4d","JERC_010.tickPlot.tck","D03","JERC","JERC_010","distributed","deciduousForest",31.209219,-84.47053,"WGS84",20.2,40.5,0.5,"2014-06-11T19:45Z","JERC.2014.23",NA,NA,"drag and flag",162,"N",0,0,0,NA,"NEON.DOC.014045vD","d03CIJ08","No ticks collected","legacyData"
"1578","b0aa0211-d7d5-4a09-8baa-daa80f7f99c4","JERC_044.tickPlot.tck","D03","JERC","JERC_044","distributed","mixedForest",31.195549,-84.482479,"WGS84",20.1,42.5,0.1,"2014-06-11T20:38Z","JERC.2014.23",NA,NA,"drag and flag",168,"N",0,0,0,NA,"NEON.DOC.014045vD","d03ahg21","No ticks collected","legacyData"
"1579","eb08c72d-cdac-45a7-bd7f-bf0e4cd85595","JERC_034.tickPlot.tck","D03","JERC","JERC_034","distributed","deciduousForest",31.198824,-84.491213,"WGS84",20.1,44.9,0.2,"2014-06-11T21:13Z","JERC.2014.23",NA,NA,"drag and flag",168,"N",0,0,0,NA,"NEON.DOC.014045vD","d03cij08","No ticks collected","legacyData"
"1580","acc02b0f-7820-4606-bad9-6827ce5defe1","JERC_034.tickPlot.tck","D03","JERC","JERC_034","distributed","deciduousForest",31.198824,-84.491213,"WGS84",20.1,44.9,0.2,"2014-07-01T14:33Z","JERC.2014.26",NA,NA,"drag",170,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ADG12","No catch; NO TRANSCRIPTION ERRORS","legacyData"
"1581","8a6ac6a9-4d8e-44e0-a587-4145ab0d8c61","JERC_010.tickPlot.tck","D03","JERC","JERC_010","distributed","deciduousForest",31.209219,-84.47053,"WGS84",20.2,40.5,0.5,"2014-07-01T16:00Z","JERC.2014.26",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ADG12","No catch; 2 drag cloth groups; NO TRANSCRIPTION ERRORS","legacyData"
"1582","9dc6b309-0de1-42b0-8547-b4264da3acd5","JERC_004.tickPlot.tck","D03","JERC","JERC_004","distributed","cultivatedCrops",31.190115,-84.467381,"WGS84",20.1,43.6,0.2,"2014-07-01T16:28Z","JERC.2014.26",NA,NA,"drag",160,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ADG12","No catch; 2 drag cloth groups; NO TRANSCRIPTION ERRORS","legacyData"
"1583","8e9356b9-a8a5-4cc5-a1e5-aca49746a334","JERC_002.tickPlot.tck","D03","JERC","JERC_002","distributed","evergreenForest",31.194065,-84.461537,"WGS84",20.3,56,0.5,"2014-07-01T16:50Z","JERC.2014.26",NA,NA,"drag and flag",163,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ADG12","No catch; 2 drag cloth groups; NO TRANSCRIPTION ERRORS","legacyData"
"1584","94fbf55c-7c7e-40e5-af80-8c43785392eb","JERC_005.tickPlot.tck","D03","JERC","JERC_005","distributed","evergreenForest",31.194878,-84.452157,"WGS84",20.3,48.1,0.4,"2014-07-01T21:30Z","JERC.2014.26",NA,NA,"drag and flag",165,"N",0,0,0,NA,"NEON.DOC.014045vD","D03ADG12","No catch; 2 drag cloth groups; NO TRANSCRIPTION ERRORS","legacyData"
